trajectory_id,target
tr002615,0.923233
tr005445,2.143138
tr008853,2.989143
tr012497,1.709506
tr014497,2.128503
tr005696,2.721112
tr012904,0.542029
tr013524,2.214766
tr012927,0.817861
tr011333,2.966691
tr013010,1.53409
tr003575,2.417568
tr004539,2.929072
tr004587,2.821313
tr001767,2.857176
tr003522,2.697444
tr011680,1.082552
tr007149,1.76768
tr014082,2.05498
tr009137,1.957121
tr002272,2.255825
tr003901,2.000458
tr000503,1.008231
tr009608,2.353348
tr008646,2.603801
tr002933,2.631288
tr010281,1.414598
tr011458,2.189328
tr014986,0.790651
tr006700,1.309595
tr011549,1.252333
tr010767,1.108785
tr009328,2.699516
tr000643,1.020452
tr003733,2.136394
tr001000,2.041434
tr000335,1.981655
tr011821,1.107142
tr012393,1.779457
tr001106,0.574813
tr006331,0.811086
tr008817,1.829846
tr000821,2.935926
tr001747,2.711839
tr009071,2.798083
tr009755,1.935483
tr003438,1.91944
tr011715,2.711597
tr010721,0.806667
tr009652,2.262124
tr009849,1.214556
tr004127,1.332681
tr005099,1.598478
tr006270,2.219695
tr004991,1.561403
tr004493,0.978777
tr008027,2.740223
tr008922,1.323876
tr009372,2.436523
tr010139,1.862036
tr008825,2.101917
tr012590,0.994253
tr011137,2.643909
tr001478,2.511406
tr007649,1.987881
tr007825,2.948076
tr007733,2.913913
tr010202,1.062128
tr004728,0.866034
tr001687,1.811202
tr001702,1.86732
tr003835,0.587615
tr004132,1.577005
tr002813,2.672993
tr003408,2.656626
tr004706,1.606915
tr014430,0.930767
tr011079,1.668526
tr000513,2.839907
tr012265,1.864043
tr010943,0.778645
tr001162,1.083195
tr011883,1.272999
tr008966,1.367084
tr014075,2.999447
tr013682,1.258867
tr003030,0.621125
tr000790,2.749795
tr011194,1.882433
tr008779,1.101181
tr006944,0.733545
tr008964,1.765625
tr006180,1.774254
tr005950,0.549063
tr001128,1.621331
tr006430,2.721916
tr004166,2.532166
tr001969,0.76263
tr006739,2.959456
tr003197,0.819309
tr014154,1.355964
tr013548,0.931602
tr004174,1.525351
tr006773,2.305992
tr001945,1.838061
tr000045,1.395019
tr012310,1.156568
tr012527,1.95966
tr005977,1.729135
tr013802,0.526021
tr005106,2.70245
tr008938,2.811579
tr004940,2.502553
tr013018,1.057337
tr009507,1.954571
tr000947,2.00348
tr011201,2.897672
tr000325,2.54951
tr001673,1.727752
tr007582,1.14513
tr008576,1.273109
tr011095,1.515435
tr006894,2.267744
tr004340,1.645266
tr014523,1.614089
tr013313,1.864445
tr013206,0.773499
tr012980,1.330776
tr012767,2.043686
tr000844,1.524623
tr009197,1.359102
tr008069,1.787383
tr008981,2.441452
tr007487,2.391689
tr006573,2.343622
tr011884,0.630371
tr011989,0.544415
tr014126,0.775673
tr005785,0.563346
tr009034,2.018507
tr011881,2.684577
tr004083,2.828423
tr000603,0.76901
tr005064,2.897381
tr007574,2.531072
tr007068,0.55912
tr009185,0.617855
tr004417,0.863824
tr004586,1.123656
tr013117,0.902024
tr005652,1.142919
tr006870,0.734765
tr004486,2.527533
tr002880,0.51492
tr007369,2.465265
tr008775,2.98388
tr014298,2.182957
tr004008,0.56357
tr003060,0.860267
tr000360,1.709675
tr012730,0.911827
tr001944,1.355611
tr014659,2.190462
tr005117,2.22611
tr003580,1.207033
tr011660,1.279654
tr001159,1.838179
tr012030,1.821884
tr014171,0.661647
tr002150,0.873331
tr007690,1.648592
tr003495,0.857842
tr005234,1.684389
tr011793,1.654421
tr000900,2.938061
tr000665,2.281763
tr006631,1.993447
tr011068,1.579329
tr014782,1.396643
tr014661,1.196105
tr003860,0.535994
tr006593,1.183851
tr000695,1.496723
tr005659,0.939967
tr008156,0.970747
tr009924,2.22432
tr001303,2.597822
tr009917,0.536259
tr012119,1.917371
tr013608,1.836954
tr006157,1.006898
tr013930,1.887404
tr006643,2.988388
tr014204,0.827802
tr013706,2.531395
tr004126,2.254544
tr001291,2.049973
tr002318,0.559998
tr011400,2.529874
tr004516,0.853377
tr001650,1.79648
tr008081,1.972421
tr008258,1.050391
tr002908,2.535507
tr004845,1.905834
tr004228,1.57319
tr010304,2.626377
tr013609,1.757252
tr010233,0.645746
tr002287,0.805441
tr001440,1.631216
tr004604,2.046584
tr005061,1.426738
tr000609,2.189032
tr011888,2.74046
tr008205,2.452715
tr009169,1.005892
tr008141,0.529713
tr005018,2.897637
tr007495,1.950953
tr013073,2.803852
tr005566,0.866357
tr005055,2.221204
tr004421,1.607123
tr007906,2.898567
tr001453,0.634172
tr002988,1.35686
tr003964,1.281711
tr000436,1.416424
tr014924,1.363129
tr013333,2.381862
tr006368,1.611838
tr001912,2.828255
tr009952,1.419981
tr006788,1.754776
tr010087,2.300839
tr012768,1.424669
tr014289,0.692609
tr002088,1.484124
tr008710,2.833765
tr000563,2.718955
tr009479,1.49202
tr013621,2.355589
tr009167,2.145819
tr000221,2.919746
tr009113,2.843188
tr004598,0.793833
tr001401,1.338004
tr012126,0.919751
tr005894,2.272422
tr007275,0.778316
tr010124,1.567657
tr004203,2.377452
tr012961,1.080217
tr012108,0.747756
tr012498,2.283092
tr011911,1.285062
tr005589,0.880363
tr003200,0.87682
tr007383,1.101814
tr012502,2.602872
tr001355,2.064757
tr009236,2.58162
tr003235,2.089494
tr008984,2.257236
tr012412,1.090282
tr012656,0.542103
tr000268,2.786872
tr009091,0.960804
tr014856,1.738603
tr007529,0.585617
tr000278,2.676536
tr007418,2.746305
tr001543,2.357999
tr008063,2.0345
tr014360,1.818271
tr010609,1.797293
tr005524,2.90208
tr007361,0.843277
tr007233,2.796473
tr001531,1.441879
tr007716,1.688181
tr012662,2.501275
tr005477,0.536636
tr005462,1.583166
tr001466,1.561045
tr010753,1.506476
tr003680,0.696065
tr005293,2.036831
tr007676,1.575601
tr004960,2.813376
tr009626,0.91019
tr011613,1.834088
tr006398,1.490111
tr013663,0.593256
tr008524,0.513125
tr002632,2.343725
tr002163,1.368805
tr003176,2.561184
tr007366,2.404971
tr003035,0.507393
tr002861,1.521826
tr011878,2.87191
tr013859,0.57917
tr007286,2.866282
tr000201,0.965294
tr008968,1.722525
tr010297,2.828598
tr013684,1.251638
tr005880,1.834935
tr007412,2.789896
tr004911,2.219012
tr009928,1.867807
tr009760,1.948349
tr008281,1.646444
tr006373,2.749404
tr014960,0.633628
tr000548,2.089541
tr014439,1.939384
tr013116,2.595865
tr005365,2.131485
tr011528,1.529804
tr007220,2.609931
tr002709,2.942516
tr006844,2.377693
tr005080,0.777275
tr003366,2.356353
tr007450,0.522592
tr010298,2.016588
tr014340,2.190622
tr012243,0.823645
tr009033,2.159071
tr014334,1.766683
tr000584,2.553247
tr008823,2.948033
tr010175,1.601904
tr007053,2.606479
tr011767,2.319051
tr002080,2.24675
tr009442,1.810558
tr005270,2.240472
tr001220,2.682488
tr006918,1.904667
tr003144,1.737034
tr005089,2.68901
tr008905,0.870991
tr001174,1.402004
tr012655,0.719816
tr000912,2.539954
tr004861,2.779361
tr003108,0.877902
tr004268,1.111905
tr002807,2.274869
tr006477,1.401262
tr005690,0.629567
tr012406,0.663289
tr005955,2.390327
tr001560,0.542846
tr007092,1.703284
tr006475,2.443956
tr014521,0.523372
tr010500,1.890666
tr014816,1.240246
tr013591,1.49892
tr011939,1.155083
tr001772,0.588168
tr005111,0.564535
tr000459,1.938381
tr006865,1.112197
tr011389,0.988604
tr013278,0.828473
tr001915,2.103434
tr006924,0.856507
tr011384,2.968667
tr001809,1.547071
tr006783,1.267693
tr013596,1.474273
tr008215,1.336512
tr012964,1.028626
tr012162,0.99192
tr001780,0.725086
tr000987,2.152653
tr001357,1.568099
tr003169,1.038478
tr011037,1.799933
tr003104,2.604384
tr007293,0.903341
tr004307,0.501092
tr010186,0.905153
tr012149,2.407785
tr005424,1.740108
tr009163,1.41552
tr000766,2.830248
tr000613,2.779597
tr006131,1.978927
tr002839,2.760317
tr010782,1.765457
tr007029,2.874741
tr008958,2.547417
tr002516,1.803335
tr004642,1.350449
tr012386,2.412865
tr002262,1.239195
tr012260,1.8524
tr003376,0.713031
tr012945,0.926937
tr013814,1.83321
tr000400,2.601764
tr000003,2.053713
tr007082,2.791014
tr012011,0.987305
tr006534,1.021347
tr002549,0.878588
tr003466,1.990422
tr014251,2.714527
tr002636,1.8775
tr005821,1.040233
tr001228,1.433349
tr006789,2.77379
tr001579,1.075608
tr011499,1.536172
tr001656,0.966486
tr009522,2.668997
tr012409,1.503744
tr004474,1.076615
tr001719,0.77017
tr003903,0.550342
tr012549,2.479685
tr005917,2.062097
tr008669,1.915273
tr006350,1.506514
tr009670,1.001173
tr013864,2.281378
tr006855,1.678693
tr008736,1.31252
tr003187,1.697632
tr007448,2.367745
tr013322,1.69175
tr008153,1.620729
tr004141,0.877673
tr012047,1.517712
tr002916,2.979515
tr014232,1.071828
tr004932,0.708009
tr000580,0.961557
tr007774,1.782618
tr006684,2.108486
tr002869,2.109608
tr010225,0.777078
tr004134,0.627782
tr011909,1.345631
tr005184,1.516453
tr014863,2.847355
tr014421,1.30072
tr006636,2.673165
tr011899,2.170393
tr004655,1.274068
tr006386,2.923173
tr011356,2.74791
tr009603,1.32139
tr005563,1.820495
tr004684,1.076781
tr012646,2.446437
tr000125,1.91627
tr012957,1.621039
tr014587,2.057113
tr012944,0.885398
tr006706,1.163654
tr014269,0.569389
tr014544,2.696385
tr007875,2.986999
tr009658,1.173783
tr000846,2.963613
tr003385,1.315757
tr002952,2.160186
tr006262,0.998114
tr007503,2.154407
tr012770,1.603463
tr013838,2.953467
tr010017,0.801917
tr013604,2.549311
tr001909,0.605135
tr007128,2.33056
tr003838,2.248432
tr000506,0.997711
tr011297,1.880324
tr011721,2.125684
tr007755,2.601922
tr007957,1.97542
tr013457,0.685489
tr000680,2.25833
tr002921,2.689451
tr009482,0.565943
tr013995,0.669553
tr002211,2.433895
tr006875,1.03721
tr000180,2.131542
tr002602,2.118666
tr007666,2.430859
tr006443,1.780971
tr001963,2.008996
tr001421,2.410909
tr007306,2.01537
tr008916,1.799767
tr005033,1.677219
tr007578,2.940219
tr004978,1.923076
tr011254,2.953603
tr013742,1.773748
tr000687,1.315223
tr004608,2.971621
tr002264,2.153019
tr006302,1.347192
tr011937,0.652018
tr014674,1.955671
tr011334,1.533954
tr002879,1.641647
tr007324,1.195493
tr006777,1.889949
tr007256,0.749004
tr012517,2.518404
tr006325,0.51946
tr007076,2.560063
tr010220,2.558321
tr013968,1.658288
tr009414,1.564299
tr012791,2.087282
tr005163,0.898181
tr012838,1.473469
tr012659,2.531522
tr005676,2.410012
tr006701,1.332463
tr008812,0.782479
tr009342,2.997144
tr010793,2.132329
tr001784,2.287249
tr011054,1.377955
tr014175,1.23881
tr002531,2.562534
tr007647,0.924596
tr005865,2.226212
tr013027,1.984004
tr010424,1.798785
tr007439,2.362928
tr005342,0.909301
tr001142,0.902809
tr011828,2.443703
tr009716,2.548051
tr006820,2.291768
tr010282,2.598644
tr012821,1.636359
tr013420,0.61354
tr010325,2.461744
tr010015,2.361123
tr012771,1.766566
tr002657,1.255555
tr004437,0.603636
tr006165,2.124707
tr005872,1.463944
tr009161,0.6537
tr007123,2.327406
tr010597,2.066628
tr009363,1.405593
tr012543,2.319903
tr007191,0.783843
tr005436,0.838396
tr009456,2.059406
tr003863,1.193169
tr010507,2.598989
tr011810,0.546501
tr013816,1.139268
tr013815,2.280305
tr005113,2.920372
tr005017,2.565745
tr014791,1.172685
tr014982,0.806979
tr013335,1.726565
tr012076,1.289405
tr013761,1.386936
tr001006,2.135604
tr006237,1.402907
tr005645,1.658011
tr002367,1.299234
tr009872,1.565467
tr006853,2.512802
tr012308,2.667362
tr002446,0.582468
tr009685,1.307637
tr013559,2.088346
tr012489,0.738332
tr007879,1.10979
tr012007,2.38104
tr012428,1.903373
tr009829,2.572461
tr006785,1.791148
tr006065,2.822548
tr005250,2.496942
tr012641,2.11789
tr012759,2.253864
tr012921,2.908073
tr004399,0.878882
tr009679,0.717276
tr001738,2.974753
tr008173,0.808476
tr000328,2.992989
tr000750,1.073468
tr006342,2.655229
tr014926,1.457866
tr000427,0.629953
tr014951,0.77672
tr007152,1.480809
tr012820,1.462804
tr011940,1.117623
tr013946,0.663838
tr003729,0.608481
tr003486,1.540163
tr000868,1.386944
tr005541,1.995695
tr001107,1.492932
tr013217,2.020316
tr003569,1.267824
tr007265,1.700138
tr000937,0.547939
tr004815,1.640208
tr002311,1.199213
tr004304,2.386886
tr003226,1.027813
tr001900,1.076065
tr004687,0.922525
tr004743,2.707967
tr001358,0.611316
tr010607,0.687009
tr013358,2.539102
tr001630,0.722987
tr010791,1.771486
tr000352,2.182242
tr012735,2.011721
tr013856,1.524946
tr012453,2.534177
tr009142,1.333678
tr014368,0.750584
tr012263,2.129131
tr003320,1.253852
tr007826,1.434186
tr006013,1.102593
tr005979,0.758924
tr008261,1.420183
tr002792,2.452701
tr011910,1.678232
tr009569,1.213668
tr000960,1.461631
tr008718,1.718781
tr014575,0.531707
tr006767,2.068156
tr013047,0.848264
tr012516,0.650146
tr002076,2.925285
tr006484,2.74661
tr008989,1.536064
tr013558,2.696822
tr003611,1.855617
tr005217,0.835554
tr003926,1.594891
tr000294,2.732734
tr007259,2.187849
tr013759,0.758285
tr003610,1.749251
tr003402,2.491455
tr013724,2.749923
tr014970,2.310297
tr007950,2.055459
tr000080,2.254819
tr002468,1.203686
tr004206,1.906259
tr007051,1.143938
tr000163,2.844956
tr005868,2.775772
tr013065,2.581575
tr012589,0.595638
tr006735,2.779048
tr011183,2.913051
tr010685,2.630389
tr009781,2.69545
tr013923,2.320579
tr013326,0.756372
tr009938,2.180856
tr007680,2.093942
tr002840,2.922122
tr001648,1.660138
tr012388,2.552194
tr004337,0.895715
tr001847,2.231176
tr014267,2.663797
tr008598,0.842922
tr013756,2.540164
tr011576,2.000672
tr003740,2.871433
tr006609,1.718347
tr013221,1.618128
tr014413,0.848927
tr000729,1.92766
tr014849,1.303075
tr009855,2.96153
tr009814,1.830142
tr005862,2.26606
tr008708,0.575217
tr002765,2.957155
tr002158,1.661024
tr011263,1.103172
tr014187,1.159267
tr012834,1.106909
tr007884,1.340525
tr006186,0.959399
tr006179,1.068805
tr000189,2.913706
tr000709,2.131383
tr012581,2.235383
tr011329,1.080035
tr002010,2.875393
tr010944,0.966441
tr008731,2.116856
tr005206,0.59214
tr009825,2.355126
tr005319,1.555909
tr013463,2.769147
tr004258,1.460565
tr001147,2.452201
tr009777,2.047473
tr011475,2.370519
tr001946,1.65838
tr013192,1.954956
tr001550,1.387971
tr011585,2.417587
tr004449,2.531136
tr001050,0.886833
tr003181,1.714213
tr007938,1.423998
tr009504,2.484418
tr010983,2.603986
tr013647,2.661327
tr014668,2.076051
tr014132,2.90124
tr003303,1.333108
tr011972,1.283428
tr001083,0.609947
tr004434,2.034664
tr001003,0.857559
tr007300,2.233702
tr001717,2.120045
tr012706,2.994754
tr009238,2.32991
tr012835,1.619615
tr011801,2.183802
tr008127,0.737206
tr005134,1.675644
tr005281,1.391585
tr014295,2.183673
tr009641,2.721727
tr002997,2.076584
tr000229,2.507574
tr008301,2.435882
tr002488,1.253244
tr010526,2.885027
tr001761,0.869386
tr014936,2.873861
tr006811,2.87762
tr006119,1.610351
tr000481,2.724553
tr012283,1.118438
tr010848,1.919762
tr005795,0.893515
tr009206,2.170826
tr005967,0.694814
tr012196,1.449385
tr003859,1.015455
tr011993,2.784675
tr010582,2.088747
tr000433,1.972465
tr013760,1.463994
tr011385,2.633049
tr013887,0.711563
tr007736,2.991832
tr012113,2.111555
tr012513,2.244341
tr009020,2.943124
tr014940,2.095948
tr003770,1.541705
tr010120,2.245744
tr000025,2.780623
tr009078,2.663349
tr011066,2.633208
tr001426,2.640825
tr014087,2.281465
tr007140,1.729927
tr008840,1.197325
tr011803,2.525645
tr013578,1.12263
tr001803,2.73524
tr000716,1.487843
tr004184,2.284869
tr000483,1.874867
tr001752,1.830923
tr012667,1.703941
tr013597,2.102894
tr009854,0.573821
tr002502,0.629377
tr012341,0.599429
tr006529,1.416782
tr010147,1.430897
tr001926,2.334476
tr002610,1.328156
tr004681,2.177077
tr007013,2.54666
tr005611,2.566436
tr000451,1.924809
tr008441,1.131286
tr012069,1.391136
tr001760,0.83376
tr013774,2.266688
tr006857,1.342027
tr011885,1.983394
tr004966,1.79103
tr011786,2.666309
tr013107,1.962677
tr007014,0.855118
tr014719,2.484593
tr004990,2.956314
tr013934,0.925095
tr004021,2.030397
tr001778,2.134623
tr005895,1.676185
tr005429,2.011716
tr005849,2.174338
tr014097,2.343563
tr014465,1.365583
tr013043,2.897085
tr009066,1.849315
tr002499,0.689249
tr014607,0.817349
tr010868,0.659906
tr001979,2.300132
tr000128,0.955388
tr010194,2.595218
tr008397,2.5421
tr000899,2.241948
tr011352,1.011083
tr004770,2.241728
tr007788,2.885697
tr008820,2.750878
tr010312,1.680047
tr014221,1.686068
tr014169,0.701476
tr000606,1.142117
tr002770,0.886067
tr008893,0.707907
tr010511,1.947702
tr012057,2.232663
tr002466,2.022646
tr008764,1.772582
tr000073,2.782072
tr014296,1.127596
tr014514,1.050684
tr004232,1.370908
tr009895,0.595514
tr008621,1.649961
tr012660,2.231678
tr007178,0.777289
tr009932,1.744712
tr000441,1.149919
tr005718,1.195087
tr000367,2.423405
tr011978,0.970418
tr003902,2.443921
tr012044,0.873459
tr005212,0.778451
tr002736,0.853441
tr014155,1.590783
tr011175,2.63844
tr009174,0.565259
tr008295,0.559289
tr006231,0.540658
tr004358,2.380988
tr005046,1.034489
tr000176,1.075655
tr005471,2.365896
tr009728,1.941588
tr004794,2.119621
tr009240,1.922881
tr003893,0.942929
tr001323,2.354444
tr013651,0.576903
tr009637,0.589678
tr013935,0.895071
tr013049,1.942948
tr014724,1.359097
tr010362,1.913154
tr012157,2.955026
tr008263,0.781185
tr003634,2.686001
tr004439,2.65
tr011456,1.744129
tr011243,1.835612
tr000014,2.276796
tr007116,2.542899
tr000035,2.526183
tr014748,1.263586
tr001937,0.643378
tr004422,2.928063
tr006776,2.199672
tr003382,2.19096
tr003359,1.281274
tr009245,1.544104
tr005678,1.950016
tr005844,1.17167
tr010568,0.982528
tr007045,1.542919
tr010796,0.973203
tr014962,2.692768
tr000608,1.073381
tr005574,1.639478
tr006621,1.388802
tr003409,2.816738
tr003759,1.124793
tr010927,1.23953
tr013694,2.215966
tr008948,2.823561
tr014143,2.551267
tr011326,1.279547
tr002222,2.926431
tr009157,2.794823
tr009727,2.620452
tr007308,2.865951
tr005728,2.979294
tr007345,2.82267
tr014174,2.284759
tr006554,1.917482
tr011024,1.063717
tr009864,1.935961
tr010911,2.0814
tr013498,2.701173
tr010571,1.096465
tr003398,2.792739
tr010565,2.838477
tr008604,1.541979
tr004286,0.792456
tr001833,1.233525
tr014384,0.612364
tr000597,1.618882
tr009437,2.217703
tr008350,0.974646
tr002221,2.325524
tr009541,2.409537
tr002389,1.783788
tr001758,1.692432
tr001663,2.775636
tr010137,1.256954
tr003462,2.826596
tr009320,2.003682
tr004065,2.236771
tr006635,1.648087
tr006812,2.892316
tr014868,2.679232
tr001827,1.601462
tr014148,1.065989
tr007083,2.776876
tr008251,0.881044
tr004215,2.761273
tr011652,2.787235
tr002961,1.393776
tr009085,1.918579
tr014156,2.854144
tr013356,1.883295
tr006100,0.916405
tr006142,1.642209
tr014352,0.895953
tr001425,1.449967
tr004360,1.66832
tr012225,2.709791
tr013240,2.777805
tr003445,2.777201
tr002441,1.252114
tr001632,0.616144
tr005555,1.253846
tr014313,1.077813
tr009613,2.647718
tr013231,0.663513
tr008680,1.942671
tr014737,2.355904
tr003441,0.820646
tr007776,2.237835
tr013963,0.75293
tr008109,1.32234
tr008693,0.638567
tr013543,0.624701
tr009194,2.453115
tr012775,2.934361
tr009677,2.490822
tr008589,1.828531
tr010530,1.871743
tr004061,1.262922
tr013098,2.137669
tr013249,1.419431
tr011288,1.727541
tr014436,1.208181
tr014198,2.303172
tr011268,1.66896
tr003100,1.825328
tr010814,2.937126
tr007012,0.962123
tr002696,1.609927
tr008348,0.529631
tr012740,0.640251
tr013847,2.731985
tr012676,0.89961
tr005660,1.02286
tr000833,0.666386
tr005830,1.782624
tr001434,2.011483
tr004869,1.040267
tr004173,0.993331
tr014927,2.285134
tr004341,2.359392
tr003259,2.995535
tr011595,1.320825
tr010107,2.545069
tr011421,2.632791
tr002013,2.59813
tr007812,2.637726
tr007484,2.190773
tr014999,1.47017
tr004412,1.639471
tr007597,1.015999
tr014211,2.898885
tr012229,0.894911
tr010020,2.17207
tr002127,1.087597
tr003087,1.44829
tr010586,1.229868
tr014634,1.32939
tr012783,1.68387
tr009294,1.795403
tr004027,2.196358
tr009510,0.90534
tr004956,2.104995
tr000147,2.531617
tr004367,2.514678
tr012327,2.249994
tr007646,2.977388
tr009519,0.585131
tr002375,1.808438
tr008826,0.635727
tr009977,1.310235
tr001416,2.479003
tr010174,1.636211
tr012045,1.788693
tr010307,2.674177
tr002598,2.900873
tr004208,1.691816
tr008009,0.572642
tr014311,2.233769
tr007098,2.587527
tr004357,2.905629
tr011231,0.94282
tr007909,2.492058
tr008129,2.777785
tr013979,1.790362
tr014760,2.423601
tr011503,2.987132
tr009699,1.185351
tr004860,1.425318
tr006725,2.536087
tr002104,1.340982
tr005421,0.877773
tr008172,1.767365
tr008904,2.105058
tr012290,2.18278
tr008538,0.796694
tr005487,2.229819
tr000018,2.075533
tr000321,0.523864
tr013523,0.767055
tr009900,0.972186
tr005605,1.671607
tr014365,0.88528
tr010445,1.046856
tr004566,1.309907
tr003349,1.065381
tr011419,2.214397
tr000672,0.85279
tr007802,1.318364
tr012319,1.015725
tr002938,1.329497
tr002177,1.278062
tr006401,1.199717
tr007080,0.863066
tr010187,0.98296
tr002637,2.376237
tr003059,1.80421
tr004892,1.797444
tr010051,0.729408
tr000758,0.586547
tr012419,1.143806
tr013841,1.578226
tr011920,0.941767
tr007515,2.677853
tr009894,2.668001
tr009107,2.142151
tr010456,2.542121
tr012246,1.456256
tr002051,1.229168
tr012507,2.183852
tr009850,2.704637
tr003947,1.555866
tr006357,1.663549
tr003329,1.694678
tr000851,0.861052
tr009933,0.8778
tr009260,2.778713
tr000091,1.916522
tr003949,0.862004
tr004826,1.781777
tr013409,0.593178
tr013106,2.726495
tr010778,1.782571
tr003399,0.980377
tr010953,2.358439
tr003687,2.984031
tr013242,2.852179
tr005597,2.966361
tr014817,1.60849
tr002974,1.089244
tr011392,0.887773
tr010573,2.750737
tr013803,0.838222
tr001745,1.064887
tr001583,1.365284
tr012782,2.408028
tr001571,0.762002
tr002294,1.60547
tr010032,2.741426
tr001287,2.842876
tr003990,1.157496
tr010585,2.434486
tr012026,0.95599
tr000439,0.887161
tr011441,1.446408
tr013396,2.252052
tr002747,1.881601
tr000412,0.698424
tr003319,1.52475
tr011067,2.478577
tr007635,2.262714
tr003308,1.760917
tr007652,2.59615
tr010240,1.577965
tr008389,2.77214
tr008771,1.817265
tr007139,2.31254
tr007819,2.433601
tr002204,0.768213
tr007824,0.81497
tr007334,1.410568
tr010457,1.316106
tr010529,2.044817
tr002361,1.516464
tr001600,2.439648
tr009306,0.578774
tr009989,0.552221
tr010771,0.748688
tr009577,2.97275
tr012506,2.468803
tr005283,0.787199
tr011735,2.458261
tr011826,1.716115
tr006680,2.421678
tr004295,0.626618
tr013779,1.942906
tr002815,0.574621
tr003232,0.841717
tr001970,2.250722
tr009376,2.421525
tr000466,2.689977
tr011388,0.620791
tr012342,0.548844
tr002460,0.871426
tr004403,1.711459
tr005711,1.38491
tr003724,2.444647
tr007973,0.620465
tr003327,1.080824
tr003712,2.816541
tr005269,2.841814
tr007665,0.693116
tr003428,0.627755
tr003576,2.035683
tr005562,1.428815
tr006150,1.891633
tr012404,0.768305
tr006987,1.541179
tr009199,1.335616
tr011328,2.938537
tr008908,1.861239
tr007069,1.191511
tr007390,2.938464
tr003870,1.480077
tr006871,0.80283
tr003021,2.793199
tr006928,2.731236
tr012947,2.326403
tr001047,1.152533
tr000012,0.813563
tr013268,2.144708
tr005808,2.350756
tr004033,1.287129
tr004580,1.951107
tr004277,1.891519
tr007451,1.110327
tr004377,0.608122
tr011693,2.486739
tr005531,2.718432
tr008105,2.336277
tr009271,2.232818
tr001872,1.175747
tr011811,1.483881
tr011069,1.481834
tr003642,0.57315
tr001493,0.735979
tr006319,2.121047
tr000560,0.744566
tr003871,1.251229
tr014588,1.603839
tr011707,1.657679
tr005120,2.478235
tr014197,1.044086
tr009851,2.419938
tr013788,1.408419
tr000309,2.620617
tr014582,0.653173
tr013526,1.787861
tr013943,2.381876
tr001088,0.803027
tr012567,1.102904
tr013629,1.104671
tr003111,1.151204
tr000344,1.179837
tr008072,2.039553
tr006396,1.781444
tr011065,2.399283
tr005573,1.16758
tr014907,2.041216
tr012636,0.589811
tr010897,2.466133
tr013164,2.985621
tr009948,2.777626
tr002564,0.760572
tr005630,2.188698
tr006340,1.603294
tr006033,1.752883
tr001749,1.784417
tr010536,2.581536
tr000656,2.25639
tr000249,1.896436
tr003391,1.645549
tr009588,2.388138
tr011294,0.694994
tr014188,2.464196
tr008490,2.302067
tr013732,1.320557
tr009353,1.49296
tr004030,1.314856
tr005492,1.676384
tr008161,1.138575
tr014608,2.415817
tr000794,1.087453
tr002942,0.978611
tr000664,0.725368
tr008650,1.659194
tr009323,0.848302
tr012392,2.934087
tr000450,2.256908
tr004748,1.277789
tr012438,0.881928
tr011064,1.044714
tr006533,2.091277
tr005359,1.978196
tr001507,2.757716
tr010701,2.517704
tr007238,2.567468
tr007277,0.943474
tr004503,1.627268
tr011408,0.85669
tr009186,0.649216
tr008088,2.667105
tr002385,1.299454
tr005948,1.852241
tr001593,1.390621
tr000368,2.561742
tr007363,2.639899
tr010387,1.560616
tr014457,2.121081
tr000673,1.484534
tr005739,2.589623
tr001592,0.80404
tr006530,1.393505
tr007532,0.847026
tr000737,0.724215
tr008717,1.370108
tr004089,0.610871
tr003272,0.579154
tr000845,1.827378
tr006583,1.841903
tr006045,0.704341
tr001668,1.711881
tr000039,0.679436
tr006729,1.95784
tr001483,0.684552
tr013691,1.160912
tr004556,0.693392
tr012865,1.86208
tr004283,0.677255
tr002300,2.000045
tr012800,1.269074
tr010251,0.964274
tr014638,2.106996
tr001113,0.804439
tr010367,0.984043
tr003419,2.302313
tr003912,1.74647
tr006679,1.286135
tr005644,1.780146
tr001774,1.436651
tr002832,1.005806
tr005612,1.61517
tr012316,1.401769
tr013110,0.597738
tr006483,1.857438
tr010074,2.243017
tr010746,0.648982
tr013220,2.886955
tr008028,2.234379
tr005510,2.025319
tr001207,2.180083
tr009246,1.937065
tr010105,1.277326
tr007537,2.041834
tr009555,1.858286
tr001497,1.231806
tr014160,0.754664
tr010954,2.966406
tr003700,1.720914
tr008099,2.787345
tr009008,1.829193
tr010228,0.94106
tr007527,1.301477
tr004133,2.649312
tr012106,2.31619
tr006416,2.789834
tr000262,1.08644
tr013084,2.880241
tr000685,0.730597
tr009748,2.806518
tr002663,2.166843
tr009561,1.962486
tr014049,0.520377
tr012367,0.732812
tr013225,0.818946
tr006172,1.020161
tr013985,1.290238
tr007803,2.298048
tr003267,0.931886
tr008116,0.976807
tr002754,2.087613
tr002463,2.107287
tr014599,1.197704
tr009812,0.594032
tr012458,2.91556
tr012122,2.7011
tr014010,1.943638
tr001490,1.871675
tr001424,1.827349
tr012986,2.72678
tr000796,1.155742
tr010031,0.992071
tr000289,1.226935
tr005855,2.889262
tr009344,2.578729
tr012450,0.758428
tr010373,0.889874
tr003591,2.059404
tr007179,0.667178
tr009964,0.592907
tr000873,1.119092
tr011120,2.359582
tr014948,1.27872
tr000169,1.737349
tr000057,1.680743
tr011242,1.981888
tr001686,1.711636
tr002627,0.782585
